window_idx,window_start_s,bytes_read_per_sec,bytes_written_per_sec,rw_volume_ratio,file_deletion_rate,file_rename_rate,target_extension_velocity,seq_vs_random_disk_ratio,urandom_bytes_per_sec,mmap_brk_rate,mprotect_rate,futex_rate,net_packet_rate,net_byte_volume,unique_dest_ip_rate,dns_query_rate,connection_failure_rate,child_spawn_rate,execve_rate,syscall_sequence_entropy,io_burstiness_std,dir_ops,drop_rate,ransom_note_hits,library_call_rate_openssl,vmrss_kb,mean_file_entropy,time_to_first_encryption_s,encryption_slope,file_entropy_delta
261,26.1,682050,284770,2.3951,0,0,140,140,0,16446092664,0,520,0,0,0,0,0,570,130,3.3903,7958.0451,0,0,0,0,0,0.0,0.0273,0.626,1.5366
270,27.0,498810,191740,2.6015,0,0,100,100,0,13756537424,0,390,0,0,0,0,0,420,110,3.3789,6671.9565,0,0,0,0,0,0.0,0.0273,0.626,1.5366
280,28.0,518260,312400,1.659,0,0,110,110,0,12591442512,0,430,0,0,0,0,0,420,100,3.4781,7530.6224,0,0,0,0,0,0.0,0.0273,0.626,1.5366
289,28.9,413260,49910,8.2801,0,0,80,90,0,11417268568,0,470,0,0,0,0,0,370,90,3.5258,7306.2085,0,0,0,0,0,0.0,0.0273,0.626,1.5366
298,29.8,641910,259450,2.4741,0,0,130,130,0,16293451112,0,500,0,0,0,0,0,540,130,3.3772,4616.4774,0,0,0,0,0,0.0,0.0273,0.626,1.5366
308,30.8,146900,26560,5.5309,0,0,40,50,0,6194705440,0,270,0,0,0,0,0,180,50,3.5493,12279.2232,0,0,0,0,0,0.0,0.0273,0.626,1.5366
317,31.7,411600,218230,1.8861,0,0,110,110,0,12613986896,0,470,0,0,0,0,0,410,100,3.4819,6499.9494,0,0,0,0,0,0.0,0.0273,0.626,1.5366
326,32.6,207560,45260,4.5859,0,0,40,40,0,5039825952,0,260,0,0,0,0,0,160,40,3.4679,5672.3619,0,0,0,0,0,0.0,0.0273,0.626,1.5366
336,33.6,544160,223520,2.4345,0,0,110,110,0,12594979656,0,450,0,0,0,0,0,460,100,3.401,7704.2536,0,0,0,0,0,0.0,0.0273,0.626,1.5366
345,34.5,125160,13700,9.1358,0,0,30,40,0,5043491872,0,220,0,0,0,0,0,130,40,3.5463,9807.1346,0,0,0,0,0,0.0,0.0273,0.626,1.5366
