window_idx,window_start_s,bytes_read_per_sec,bytes_written_per_sec,rw_volume_ratio,file_deletion_rate,file_rename_rate,target_extension_velocity,seq_vs_random_disk_ratio,urandom_bytes_per_sec,mmap_brk_rate,mprotect_rate,futex_rate,net_packet_rate,net_byte_volume,unique_dest_ip_rate,dns_query_rate,connection_failure_rate,child_spawn_rate,execve_rate,syscall_sequence_entropy,io_burstiness_std,dir_ops,drop_rate,ransom_note_hits,library_call_rate_openssl,vmrss_kb,mean_file_entropy,time_to_first_encryption_s,encryption_slope,file_entropy_delta
30,3.0,0,0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
31,3.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
32,3.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
33,3.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
34,3.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
35,3.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
36,3.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
37,3.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
38,3.8,0,0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
39,3.9,640,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
40,4.0,0,0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
41,4.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
42,4.2,0,0,0.0,0,0,0,0,0,134217728,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
43,4.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
44,4.4,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
45,4.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
46,4.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
47,4.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
48,4.8,60,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
49,4.9,0,0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
50,5.0,0,0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
51,5.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
52,5.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
53,5.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
54,5.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
55,5.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
56,5.6,10240,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
57,5.7,0,0,0.0,0,0,0,0,0,2521192,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
58,5.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
59,5.9,0,0,0.0,0,0,0,0,0,2523136,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
60,6.0,0,0,0.0,0,0,0,0,0,401408,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
61,6.1,0,0,0.0,0,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
62,6.2,0,0,0.0,0,0,0,0,0,12288,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
63,6.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
64,6.4,0,0,0.0,0,0,0,0,0,8392704,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
65,6.5,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
66,6.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
67,6.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
68,6.8,10240,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
69,6.9,0,0,0.0,0,0,0,0,0,258048,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
70,7.0,0,0,0.0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
71,7.1,0,0,0.0,0,0,0,0,0,192512,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
72,7.2,0,0,0.0,0,0,0,0,0,45056,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
73,7.3,0,0,0.0,0,0,0,0,0,12288,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
74,7.4,0,0,0.0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
75,7.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
76,7.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
77,7.7,0,0,0.0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
78,7.8,0,0,0.0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
79,7.9,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
80,8.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
81,8.1,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
82,8.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
83,8.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
84,8.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
85,8.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
86,8.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
87,8.7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
88,8.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
89,8.9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
